VP	Comp	RT	Error
115	incomp	271.479382000052	1
115	comp	300.083305000044	0
115	comp	379.932317999646	0
115	comp	380.160394000086	0
115	incomp	487.858652999421	0
115	incomp	409.575218999635	0
115	comp	428.754797000238	1
115	incomp	359.28868999963	0
115	comp	399.897339999825	0
115	incomp	354.505925999547	0
115	comp	371.253922999585	0
115	incomp	397.157115000027	0
115	comp	260.254391999752	0
115	comp	336.853881000025	0
115	comp	283.869032999974	0
115	comp	392.018584999732	0
115	incomp	867.355742999735	0
115	comp	333.232786999815	0
115	comp	313.573007999821	0
115	comp	285.737823999625	0
115	incomp	493.251574000169	0
115	comp	549.276707999979	0
115	incomp	381.704160000027	0
115	comp	426.006095000048	0
115	incomp	446.076090000133	0
115	incomp	441.543863999868	0
115	incomp	535.753182999542	0
115	comp	535.735742999805	0
115	incomp	502.008904999457	0
115	incomp	434.363407999626	0
115	incomp	318.425512999966	0
115	comp	467.658933999701	0
115	comp	327.690722999705	0
115	incomp	308.030116999817	1
115	comp	328.10288599967	0
115	comp	464.386538999861	0
115	comp	303.388690999782	0
115	comp	292.12573399991	0
115	incomp	404.480379999768	0
115	comp	361.180258999866	0
115	comp	347.051405000002	0
115	incomp	541.910601999916	0
115	incomp	505.941385999904	0
115	incomp	389.454220000061	0
115	comp	333.78247499968	0
115	incomp	307.16438699983	1
115	comp	341.364399999748	0
115	incomp	540.690537000046	0
115	comp	336.311890999696	0
115	incomp	339.261593999709	1
115	incomp	610.139999999774	0
115	comp	320.664386999852	0
115	comp	401.48400299995	0
115	comp	289.5477080001	0
115	comp	293.564670999785	0
115	incomp	285.989127999983	1
115	comp	433.814451999751	0
115	incomp	369.156576000023	0
115	comp	281.086426999991	0
115	incomp	325.683885999752	1
115	incomp	427.482320999843	0
115	incomp	347.44045799971	0
115	incomp	374.073278999731	0
115	comp	326.226672999837	0
115	comp	323.492798000188	0
115	incomp	454.658238999855	0
115	incomp	381.130451999979	0
115	comp	443.434928999977	0
115	comp	322.066055999585	0
115	comp	310.120489999463	0
115	incomp	369.006305999847	0
115	comp	345.174607999979	0
115	comp	282.728576999943	0
115	comp	336.314993999622	0
115	comp	289.632226999856	0
115	incomp	417.178416999832	0
115	comp	336.98891999984	0
115	incomp	893.892806999702	0
115	incomp	501.525593999759	0
115	incomp	368.122638999921	0
115	incomp	299.866520999785	1
115	incomp	576.23578699986	0
115	incomp	345.872397999756	0
115	comp	449.507735999759	0
115	incomp	389.625190000061	1
115	incomp	791.832124999928	0
115	incomp	452.417002999937	0
115	comp	355.823756000063	0
115	comp	287.738655999419	0
115	incomp	284.86970899985	1
115	incomp	459.419354999682	0
115	incomp	410.877736999737	0
115	comp	309.422634999464	0
115	incomp	375.591937000081	1
115	comp	402.060133999839	0
115	comp	281.637908999983	0
115	comp	249.96530899989	0
115	incomp	269.938069999625	1
115	incomp	557.561684999655	0
115	comp	364.01942800012	0
115	comp	315.331047999734	0
115	incomp	358.909562000008	0
115	incomp	382.111511999938	0
115	comp	349.415594999755	0
115	comp	270.025701999657	0
115	comp	303.177644999778	0
115	incomp	402.109933999782	0
115	incomp	420.755185999496	0
115	comp	346.400622999681	0
115	incomp	283.254568999837	1
115	incomp	439.100487999895	0
115	incomp	295.350527999744	0
115	comp	268.533877999744	0
115	comp	296.169614000064	0
115	comp	307.05726799988	0
115	incomp	539.636909999899	0
115	comp	298.006583999722	0
115	comp	305.288596999617	0
115	incomp	417.458567999802	0
115	incomp	254.808929999854	1
115	incomp	408.660998999494	0
115	incomp	356.699193999702	0
115	incomp	328.030838999894	0
115	comp	459.478494999985	0
115	comp	295.720762999736	0
115	incomp	420.541634999609	0
115	incomp	380.735522999657	0
115	comp	317.192071999671	0
115	comp	360.818369999834	0
115	comp	397.470464999969	0
115	incomp	424.057655999604	0
115	incomp	434.405297999547	0
115	incomp	376.067424999746	0
115	incomp	321.448819999659	0
115	comp	261.544727	0
115	comp	279.782483999952	0
115	comp	325.201618999927	0
115	comp	340.060257000005	0
115	incomp	395.751491999818	0
115	comp	403.332519999822	0
115	comp	317.416887000036	0
115	comp	320.932137999989	0
115	incomp	273.137155999848	1
115	comp	377.706595999825	0
115	comp	344.875603000219	0
115	incomp	338.120732999869	1
115	comp	320.689761999802	0
115	comp	413.061873999595	0
115	incomp	503.614755999934	0
115	comp	322.004739999556	0
115	incomp	429.158284000096	0
115	incomp	398.333516000093	0
115	comp	361.955393999779	0
